asn,name,cc,cone,verdict,apnic_score,dirty_feeds,total_feeds
16393,Barry University,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16394,Killeen ISD,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
16412,Mountain States Health Alliance,XX,0,Stub / Leaf,-1.0,0,0
16301,PJSC Rostelecom,XX,0,SECURE (Full Coverage),-1.0,0,1
16261,Bahnhof AB,XX,0,Stub / Leaf,-1.0,0,0
16262,Datacheap LLC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16263,Uniwersytet Radomski im. Kazimierza Pulaskiego,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16266,Canon Europa N.V.,XX,0,SECURE (Full Coverage),-1.0,0,2
16267,CH Regionalmedien AG,XX,0,SECURE (Full Coverage),-1.0,0,1
16274,ING Bank Slaski S.A.,XX,0,VULNERABLE (No Coverage),-1.0,3,3
16277,contac Datentechnik GmbH,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16278,Accenture B. V.,XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
16279,Citadele Group,XX,0,SECURE (Full Coverage),-1.0,0,1
16280,BorsodChem Zrt,XX,0,SECURE (Full Coverage),-1.0,0,1
16281,Utelisys Communications B.V.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
16282,Allied Irish Banks PLC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16351,Juno Records Ltd,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16235,Pouya Nazm Najafabad Computer Co(PJS),XX,0,Stub / Leaf,-1.0,0,0
16236,Stellantis Auto SAS,XX,0,SECURE (Full Coverage),-1.0,0,4
16237,KPN B.V.,XX,0,Stub / Leaf,-1.0,0,0
16238,Telecom2 Ltd.,XX,0,SECURE (Full Coverage),-1.0,0,1
16242,Gluecklich GmbH,XX,0,PARTIAL (Mixed Feeds),-1.0,1,5
16243,Virtu Secure Webservices B.V.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16245,Sentia Denmark A/S,XX,0,Stub / Leaf,-1.0,0,0
16249,Open Joint Stock Company HLEBPROM,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16251,Hogskolan i Gavle,XX,0,SECURE (Full Coverage),-1.0,0,1
16253,Primlight AB,XX,0,SECURE (Full Coverage),-1.0,0,1
16254,Lyreco Management SAS,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
16255,IridiumProvider OU,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16256,MTS PJSC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16283,Lodz University of Technology,XX,0,VULNERABLE (No Coverage),-1.0,2,2
16354,TIMES NETWORKS s.r.o.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16303,IPSwitch Networks Ltd,XX,0,SECURE (Full Coverage),-1.0,0,1
16305,A1 Telekom Austria AG,XX,0,Stub / Leaf,-1.0,0,0
16308,State Educational institution for High professional education 'Southern Federal University',XX,0,Stub / Leaf,-1.0,0,0
16311,Herold Business Data GmbH,XX,0,Stub / Leaf,-1.0,0,0
16312,Internet Vikings International AB,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16313,Landesbank Berlin AG,XX,0,Stub / Leaf,-1.0,0,0
16314,"Magistrat der Stadt Wien, Magistratsabteilung 01",XX,0,VULNERABLE (No Coverage),-1.0,1,1
16315,MultiTEL LLC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16320,Fanavaran Eniac Rayaneh PJSC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16321,Aiconet Ltd.,XX,0,Stub / Leaf,-1.0,0,0
16323,Informatsionniye Systemy i Technologii CJSC.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
16324,Nataliya Vasylivna Protsykevych,XX,0,Stub / Leaf,-1.0,0,0
16300,"JSC ""ER-Telecom Holding""",XX,0,VULNERABLE (No Coverage),-1.0,1,1
16285,Joint Stock Company TransTeleCom,XX,0,SECURE (Full Coverage),-1.0,0,1
16286,University of Kashan,XX,0,VULNERABLE (No Coverage),-1.0,2,2
16287,PJSC Rostelecom,XX,0,Stub / Leaf,-1.0,0,0
16288,Sfires Software & Hardware Dariusz Swiderski,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16289,ING Bank N.V.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16290,Tarnowski Osrodek Informacyjny Aleksander Rajski,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
16291,Grudnik Sp. z o.o.,XX,0,VULNERABLE (No Coverage),-1.0,2,2
16292,Kermanshah University of Medical Science and Health Service,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16294,Descartes Systems (Belgium) NV,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
16295,"SWAN, a.s.",XX,0,Stub / Leaf,-1.0,0,0
16296,Uniqal Media & Communications Sp. z o.o.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
16298,Lubbers Box Telematica BV,XX,0,PARTIAL (Mixed Feeds),-1.0,13,19
16299,XFERA Moviles S.A.,XX,0,SECURE (Full Coverage),-1.0,0,1
16326,SmalS vzw,XX,0,SECURE (Full Coverage),-1.0,0,1
18951,400 Capital Management LLC,XX,0,SECURE (Full Coverage),-1.0,0,1
18952,Big Valley of Pomo Indians of the Big Valley Rancheria California,XX,0,SECURE (Full Coverage),-1.0,0,1
18953,All Points Broadband,XX,0,Stub / Leaf,-1.0,0,0
18954,"Cowen Group, Inc",XX,0,Stub / Leaf,-1.0,0,0
18955,Treasury Wine Estates Americas,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18956,Llama Networks LLC,XX,0,Stub / Leaf,-1.0,0,0
18957,TaxAudit.com,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18958,"THE SSI GROUP, LLC.",XX,0,VULNERABLE (No Coverage),-1.0,2,2
18959,"Radia Inc., PS",XX,0,SECURE (Full Coverage),-1.0,0,2
18928,"Equinix, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18929,THE AMERICAN ASSOCIATION OF MOTOR VEHICLE ADMINISTRATORS,XX,0,SECURE (Full Coverage),-1.0,0,2
18930,Dow Corning,XX,0,Stub / Leaf,-1.0,0,0
17632,Barristers Chambers' Limited,XX,0,SECURE (Full Coverage),-1.0,0,1
18932,"StepBroBD, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
18933,"T-Mobile USA, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
18934,"TenHats, LLC",XX,0,VULNERABLE (No Coverage),-1.0,2,2
18935,Stratus Cloud Technologies,XX,0,Stub / Leaf,-1.0,0,0
18936,Glencom Systems Inc.,XX,0,Stub / Leaf,-1.0,0,0
18937,National Monitoring Center,XX,0,SECURE (Full Coverage),-1.0,0,4
18938,PRESS GANEY ASSOCIATES INC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18939,"Intercontinental Exchange, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18940,Wealthfront Corporation,XX,0,Stub / Leaf,-1.0,0,0
18941,El Mercurio S.A.P.,XX,0,Stub / Leaf,-1.0,0,0
18942,WebHostPlus Inc,XX,0,Stub / Leaf,-1.0,0,0
18912,Des Moines Register & Tribune Co,XX,0,Stub / Leaf,-1.0,0,0
18913,WIRED OR WIRELESS INC.,XX,0,VULNERABLE (No Coverage),-1.0,2,2
18931,SEACOM KZN (Pty) Ltd,XX,0,SECURE (Full Coverage),-1.0,0,1
18986,Calligo (Canada) Inc.,XX,0,VULNERABLE (No Coverage),-1.0,2,2
18987,Global MDM Inc.,XX,0,Stub / Leaf,-1.0,0,0
18989,Gen Digital Inc.,XX,0,Stub / Leaf,-1.0,0,0
18990,"Airband Communications, Inc",XX,0,Stub / Leaf,-1.0,0,0
18991,Connecticut Children's Medical Center,XX,0,Stub / Leaf,-1.0,0,0
18960,"Hornell Brewing Co., Inc.",XX,0,Stub / Leaf,-1.0,0,0
18961,"McLane Company, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18962,"Medical Information Technology, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
18963,MIDLAND ISD,XX,0,Stub / Leaf,-1.0,0,0
18964,Adventist Health System Sunbelt Healthcare Corporation,XX,0,PARTIAL (Mixed Feeds),-1.0,2,5
18965,TransMarket Group L.L.C.,XX,0,SECURE (Full Coverage),-1.0,0,1
18966,"Aurora Solutions, LLC",XX,0,SECURE (Full Coverage),-1.0,0,3
18967,Goucher College,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18950,HAWAIIAN TELCOM FIBER LLC,XX,0,Stub / Leaf,-1.0,0,0
18969,Knowledge Learning Corporation,XX,0,SECURE (Full Coverage),-1.0,0,2
18970,The NPD Group Inc.,XX,0,Stub / Leaf,-1.0,0,0
18971,BARCLAYS FINANCIAL CORP.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18972,"PROMENET, INC.",XX,0,SECURE (Full Coverage),-1.0,0,1
18973,TAG Online Inc.,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
18974,Truliant Federal Credit Union,XX,0,SECURE (Full Coverage),-1.0,0,2
18975,Stanislaus County Office of Education,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18944,AS18944 LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18945,Flexential Colorado Corp.,XX,0,Stub / Leaf,-1.0,0,0
18946,Fannie Mae,XX,0,Stub / Leaf,-1.0,0,0
18947,QIX Solutions & Services,XX,0,Stub / Leaf,-1.0,0,0
18948,New York Medical College,XX,0,VULNERABLE (No Coverage),-1.0,3,3
18949,"Bartell Hotels, A California Limited Partnership",XX,0,VULNERABLE (No Coverage),-1.0,1,1
18968,Quadrant Newmedia Corp.,XX,0,SECURE (Full Coverage),-1.0,0,2
18880,Lam Research Corporation,XX,0,PARTIAL (Mixed Feeds),-1.0,6,12
18881,TELEFÔNICA BRASIL LTDA,XX,0,SECURE (Full Coverage),-1.0,0,1
18882,"Flextronics International USA, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,3
18884,Ramapo Catskill Library System,XX,0,Stub / Leaf,-1.0,0,0
18885,M2ngage Telecommunications II Corp.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18886,Uniti Fiber Holdings Inc.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18887,BlackBerry Limited,XX,0,Stub / Leaf,-1.0,0,0
18888,"ZILLOW, INC.",XX,0,SECURE (Full Coverage),-1.0,0,4
18889,City of Ruston,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18890,Hogarth Worldwide Inc,XX,0,SECURE (Full Coverage),-1.0,0,2
18891,Confluence Technologies,XX,0,VULNERABLE (No Coverage),-1.0,2,2
18892,Ellington Telephone Company,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18893,"Select Equity Group, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18915,Surveymonkey Inc.,XX,0,Stub / Leaf,-1.0,0,0
18895,Nustream Communications,XX,0,Stub / Leaf,-1.0,0,0
18864,First United Bank and Trust Company,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18865,Intuix LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18866,"atjeu publishing, llc",XX,0,Stub / Leaf,-1.0,0,0
18867,American Messaging Services L.L.C.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18868,Ormuco Inc,XX,0,Stub / Leaf,-1.0,0,0
18869,EPM Telecomunicaciones S.A. E.S.P.,XX,0,Stub / Leaf,-1.0,0,0
18870,Great Western Bank,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18871,"Indiana Printing and Publishing Company, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18872,Veritas Technologies LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18873,"NextGen RCM Services, LLC",XX,0,Stub / Leaf,-1.0,0,0
18874,"Digitalglobe, Inc. ",XX,0,PARTIAL (Mixed Feeds),-1.0,1,5
18875,"Questzone.Net, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,6
18894,Springhill Memorial Hospital,XX,0,Stub / Leaf,-1.0,0,0
18916,Oracle Corporation,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18917,"TI Intermediate Holdings, LLC",XX,0,Stub / Leaf,-1.0,0,0
18918,Uno Communications SpA,XX,0,Stub / Leaf,-1.0,0,0
18919,smartTrade Technologies,XX,0,SECURE (Full Coverage),-1.0,0,3
18920,"Hawaiian Electric Industries, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,1
18921,HERE North America LLC,XX,0,Stub / Leaf,-1.0,0,0
18922,AFRICA ONLINE ZIMBABWE,XX,0,Stub / Leaf,-1.0,0,0
18923,"Towerstream I, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,1
18924,Avago Technologies U.S. Inc.,XX,0,Stub / Leaf,-1.0,0,0
18925,TMP Direct,XX,0,Stub / Leaf,-1.0,0,0
18926,PROVDC,XX,0,Stub / Leaf,-1.0,0,0
18927,"National Nuclear Security Administration, Kansas City Plant",XX,0,Stub / Leaf,-1.0,0,0
18896,Callis Communications,XX,0,Stub / Leaf,-1.0,0,0
18911,"Market Factory, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18898,Vesta Corporation,XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
18899,"Blue Yonder, Inc",XX,0,SECURE (Full Coverage),-1.0,0,1
18900,"CQG, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,2
18901,Samco Software Inc.,XX,0,Stub / Leaf,-1.0,0,0
18902,"CMC II, LLC",XX,0,SECURE (Full Coverage),-1.0,0,2
18903,LENDING TREE,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18904,Converged Technology Group Inc.,XX,0,Stub / Leaf,-1.0,0,0
18905,"YOUR.ORG, INC.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
18906,Concord Management Ltd,XX,0,Stub / Leaf,-1.0,0,0
18907,Colovore LLC,XX,0,SECURE (Full Coverage),-1.0,0,2
18908,Technology & Business Solutions,XX,0,SECURE (Full Coverage),-1.0,0,1
18909,Net-Xpert Consulting,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18910,Shenandoah Cable Television LLC,XX,0,Stub / Leaf,-1.0,0,0
18897,"Montana Sky Networks, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,2,2
19069,"Nasdaq, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19070,Eastern Illinois University,XX,0,VULNERABLE (No Coverage),-1.0,1,1
19071,"Match Group, LLC",XX,0,SECURE (Full Coverage),-1.0,0,3
19072,"Office Depot, LLC",XX,0,Stub / Leaf,-1.0,0,0
19040,Huntington Bancshares Inc.,XX,0,Stub / Leaf,-1.0,0,0
19041,Manitoba Hydro International LTD,XX,0,SECURE (Full Coverage),-1.0,0,1
19042,"AKTION ASSOCIATES, INCORPORATED",XX,0,Stub / Leaf,-1.0,0,0
19043,OneBeacon Insurance Group LTD,XX,0,SECURE (Full Coverage),-1.0,0,2
19044,The Inner Net,XX,0,VULNERABLE (No Coverage),-1.0,1,1
19045,"Direct Communications Cedar Valley, LLC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,4
19046,43Bytes,XX,0,Stub / Leaf,-1.0,0,0
19047,"Amazon.com, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
19048,"PEERLESS PRODUCTS, INC.",XX,0,SECURE (Full Coverage),-1.0,0,1
18985,"The Gap, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19051,SimpliSafe,XX,0,Stub / Leaf,-1.0,0,0
19052,Cobourg Networks Inc.,XX,0,Stub / Leaf,-1.0,0,0
19053,Epic Information Solutions,XX,0,SECURE (Full Coverage),-1.0,0,2
19054,Nath Network & Telecom Inc,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
19055,Credit Acceptance Corporation,XX,0,Stub / Leaf,-1.0,0,0
19025,Verizon Business,XX,0,Stub / Leaf,-1.0,0,0
19026,Verizon Business,XX,0,Stub / Leaf,-1.0,0,0
19027,Verizon Business,XX,0,Stub / Leaf,-1.0,0,0
19028,Verizon Business,XX,0,Stub / Leaf,-1.0,0,0
19029,Windstream Communications LLC,XX,0,Stub / Leaf,-1.0,0,0
19030,HMH,XX,0,Stub / Leaf,-1.0,0,0
19031,"CU*Answers, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,3,6
19032,Wireless Etc Inc.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
19049,"FTD, LLC",XX,0,Stub / Leaf,-1.0,0,0
19073,Kyndryl,XX,0,Stub / Leaf,-1.0,0,0
19074,Fort Bend County Libraries,XX,0,VULNERABLE (No Coverage),-1.0,1,1
19075,Shaw Communications,XX,0,Stub / Leaf,-1.0,0,0
19076,Weld County Government,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
19077,CYBERCENTER S.A.,XX,0,Stub / Leaf,-1.0,0,0
19078,Emercury LLC,XX,0,Stub / Leaf,-1.0,0,0
19079,Locl-Net Inc,XX,0,VULNERABLE (No Coverage),-1.0,1,1
19080,"GTT Americas, LLC",XX,0,Stub / Leaf,-1.0,0,0
19081,Unknown,XX,0,VULNERABLE (No Coverage),-1.0,1,1
19082,"Everest BBN, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
19083,De Tune Live,XX,0,Stub / Leaf,-1.0,0,0
19084,ColoUp,XX,0,SECURE (Full Coverage),-1.0,0,1
19085,TEGNA Inc.,XX,0,SECURE (Full Coverage),-1.0,0,1
19068,"Tommy Bahama Group, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
19087,"The UPS Store, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19088,"ACI Worldwide, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19056,"Qualcomm, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19057,Kyndryl,XX,0,Stub / Leaf,-1.0,0,0
19058,Illinois Rural Telecommunication Co.,XX,0,SECURE (Full Coverage),-1.0,0,1
19059,"Patmos Hosting, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19060,Bryan Health,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
19061,CCiLink LLC,XX,0,SECURE (Full Coverage),-1.0,0,1
19063,Ascension Technologies,XX,0,SECURE (Full Coverage),-1.0,0,2
19064,NET EXPRESS S.A.,XX,0,Stub / Leaf,-1.0,0,0
19065,"Levi, Ray & Shoup, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
19066,"Liquid Web, L.L.C",XX,0,Stub / Leaf,-1.0,0,0
19067,"Vail Systems, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
19086,CGI Inc.,XX,0,Stub / Leaf,-1.0,0,0
19021,BTC Broadband Inc.,XX,0,SECURE (Full Coverage),-1.0,0,3
19022,CISP,XX,0,Stub / Leaf,-1.0,0,0
19023,Terminix,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18992,Triplefin LLC,XX,0,Stub / Leaf,-1.0,0,0
18993,Area Financial Services Inc.,XX,0,SECURE (Full Coverage),-1.0,0,2
18994,Laboratory Corporation of America,XX,0,SECURE (Full Coverage),-1.0,0,2
18995,Clackamas County,XX,0,VULNERABLE (No Coverage),-1.0,2,2
18996,City of Baytown,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18997,RU,XX,0,SECURE (Full Coverage),-1.0,0,1
18998,Credomatic,XX,0,Stub / Leaf,-1.0,0,0
18999,"SAINT ANDREW'S SCHOOL OF BOCA RATON, INC.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
19000,CBS Interactive Inc.,XX,0,Stub / Leaf,-1.0,0,0
19001,Yelp! Inc.,XX,0,SECURE (Full Coverage),-1.0,0,2
19033,World Tel-Fax Electronics C.A.,XX,0,Stub / Leaf,-1.0,0,0
19003,"IHS Global, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19004,"Charles Schwab & Co., Inc.",XX,0,Stub / Leaf,-1.0,0,0
19005,"J2 Global Ventures, LLC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
19006,Infostructure Cable and Internet,XX,0,Stub / Leaf,-1.0,0,0
19007,City of Goodyear,XX,0,Stub / Leaf,-1.0,0,0
18976,UNICOM Systems Inc.,XX,0,SECURE (Full Coverage),-1.0,0,1
18977,"Wikstrom Telephone Company, Incorporated",XX,0,VULNERABLE (No Coverage),-1.0,1,1
18979,Whi Solutions Inc.,XX,0,Stub / Leaf,-1.0,0,0
18980,Peace Health,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18981,SUPERNet II,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18982,"US Signal Company, L.L.C.",XX,0,SECURE (Full Coverage),-1.0,0,2
18983,"Transaction Network Services, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18984,Moboware Inc.,XX,0,SECURE (Full Coverage),-1.0,0,1
19002,Financial Database Services,XX,0,SECURE (Full Coverage),-1.0,0,1
19034,MLS Property Information Network,XX,0,Stub / Leaf,-1.0,0,0
19035,Hawaii Internet Exchange,XX,0,Stub / Leaf,-1.0,0,0
19036,Telesat Network Services Inc,XX,0,SECURE (Full Coverage),-1.0,0,2
19038,SCOTIABANK INVERLAT SA,XX,0,VULNERABLE (No Coverage),-1.0,2,2
19039,DurableDNS Inc,XX,0,SECURE (Full Coverage),-1.0,0,1
2111,SkyNet Group Ltd.,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
2114,ESCUELAS DE ESTUDIOS SUPERIORES ESIC SACERDOTES DEL CORAZON DE JESUS PADRES REPARADORES,XX,0,VULNERABLE (No Coverage),-1.0,2,2
2115,OPEGIEKA Sp. z o.o.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
2117,European Southern Observatory,XX,0,SECURE (Full Coverage),-1.0,0,1
2118,Reliable Communications s.r.o.,XX,0,VULNERABLE (No Coverage),-1.0,2,2
2121,RIPE Meeting Network,XX,0,SECURE (Full Coverage),-1.0,0,1
2125,Verizon Deutschland GmbH,XX,0,Stub / Leaf,-1.0,0,0
2128,Internet Neutral Exchange Association Company Limited By Guarantee,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
19020,Capital One Financial Corporation,XX,0,Stub / Leaf,-1.0,0,0
2130,Koninklijke Philips N.V.,XX,0,Stub / Leaf,-1.0,0,0
2134,"Santander Global Technology, S.L.U",XX,0,PARTIAL (Mixed Feeds),-1.0,5,10
2137,United States Department of Defense (DoD),XX,0,Stub / Leaf,-1.0,0,0
2093,Renater,XX,0,Stub / Leaf,-1.0,0,0
19010,FloWorks International LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
19011,"Iteris, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
19012,Endsight,XX,0,Stub / Leaf,-1.0,0,0
19013,PFG Customized Distribution,XX,0,SECURE (Full Coverage),-1.0,0,1
19014,NORCOM,XX,0,VULNERABLE (No Coverage),-1.0,2,2
19015,GreenPath Inc,XX,0,SECURE (Full Coverage),-1.0,0,1
19017,"Qualcomm, Inc.",XX,0,Stub / Leaf,-1.0,0,0
19018,"GTT Americas, LLC",XX,0,Stub / Leaf,-1.0,0,0
19019,"TierPoint, LLC",XX,0,Stub / Leaf,-1.0,0,0
2129,EntServ UK Limited,XX,0,SECURE (Full Coverage),-1.0,0,1
18732,"QoS Networks, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18733,ZeniMax Media Incorporated,XX,0,PARTIAL (Mixed Feeds),-1.0,1,4
18702,DEGE NETWORK TECHNOLOGIES LLC,XX,0,SECURE (Full Coverage),-1.0,0,1
18703,IBM,XX,0,Stub / Leaf,-1.0,0,0
18704,"T-Systems North America, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,2
18705,BlackBerry Limited,XX,0,SECURE (Full Coverage),-1.0,0,2
18706,REALNETWORKS LLC,XX,0,Stub / Leaf,-1.0,0,0
18707,"Intelemedia Communications, Inc",XX,0,SECURE (Full Coverage),-1.0,0,1
18708,"HDR, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18709,BMO Harris Bank National Association,XX,0,Stub / Leaf,-1.0,0,0
18710,"Ashton S Williams, Sole Proprietorship",XX,0,Stub / Leaf,-1.0,0,0
18711,Stockton University,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18713,Kyndryl,XX,0,Stub / Leaf,-1.0,0,0
18876,TPx Communications,XX,0,Stub / Leaf,-1.0,0,0
18715,New York Power Authority,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18716,"Autodesk, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18717,"Akamai Technologies, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18686,INCOGNITO SOFTWARE INC.,XX,0,Stub / Leaf,-1.0,0,0
18687,MPOWER COMMUNICATIONS CORP.,XX,0,Stub / Leaf,-1.0,0,0
18688,Infinite Potential Group,XX,0,Stub / Leaf,-1.0,0,0
18689,Gwynn Group Inc.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18690,"Medidata Solutions, Inc",XX,0,SECURE (Full Coverage),-1.0,0,3
18691,"Barber-Nichols, LLC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18692,Neuberger Berman,XX,0,PARTIAL (Mixed Feeds),-1.0,3,6
18693,University of Colorado Hospital,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
18694,Sappi Fine Paper North America,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18695,"Bay Medical Management, LLC",XX,0,SECURE (Full Coverage),-1.0,0,1
18714,Rock Solid Networks of Alaska LLC,XX,0,Stub / Leaf,-1.0,0,0
18765,"Paul, Hastings, Janofsky & Walker LLP",XX,0,Stub / Leaf,-1.0,0,0
18735,Tolleson Management LP,XX,0,Stub / Leaf,-1.0,0,0
18736,Wilmer Cutler Pickering Hale and Dorr LLP,XX,0,Stub / Leaf,-1.0,0,0
18737,VISA INTERNATIONAL SERVICE ASSOCIATION,XX,0,Stub / Leaf,-1.0,0,0
18738,EPICOR,XX,0,Stub / Leaf,-1.0,0,0
18739,AGENCIA MODERNA TECNOLOGIA LTDA.,XX,0,SECURE (Full Coverage),-1.0,0,2
18740,Jerome's Furniture,XX,0,Stub / Leaf,-1.0,0,0
18741,"SoundHound, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18742,"ON24, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,3
18743,MENNONITE MUTUAL AID,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18744,"Smislova, Kehnemui & Associates, P.A.",XX,0,Stub / Leaf,-1.0,0,0
18745,CWPS,XX,0,VULNERABLE (No Coverage),-1.0,2,2
18746,Merchants Insurance Group,XX,0,SECURE (Full Coverage),-1.0,0,2
18731,Cityside Fiber,XX,0,SECURE (Full Coverage),-1.0,0,2
18749,"Premier, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,3,4
18718,Marvell Semiconductor Inc.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18719,"TSR Solutions, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
18720,Pacific Sunwear of California,XX,0,SECURE (Full Coverage),-1.0,0,1
18721,ACD/Labs,XX,0,VULNERABLE (No Coverage),-1.0,1,1
18722,"SUPERVALU, Inc.",XX,0,Stub / Leaf,-1.0,0,0
18724,Blue Hills Regional Vocational Technical School,XX,0,SECURE (Full Coverage),-1.0,0,1
18725,PVH Corp.,XX,0,PARTIAL (Mixed Feeds),-1.0,3,5
18726,SecureWorks Corp,XX,0,Stub / Leaf,-1.0,0,0
18727,Detroit Newspapers,XX,0,Stub / Leaf,-1.0,0,0
18728,Instructional Systems Inc.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
